 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Geography,9,7,0,1,88.9%,1,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Health and Food Technology,4,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,History,39,10,6,10,66.7%,7,84.6%,6
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Mathematics,39,19,6,5,76.9%,7,94.9%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Modern Studies,24,16,3,2,87.5%,2,95.8%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Music,23,18,3,2,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Music Technology,10,6,4,0,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Philosophy,20,1,5,3,45.0%,5,70.0%,6
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Photography,9,1,6,2,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Physical Education,18,8,8,1,94.4%,0,94.4%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Physics,25,14,5,3,88.0%,3,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Art and Design (Expressive),4,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Biology,6,0,0,2,33.3%,2,66.7%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Chemistry,4,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,English,5,2,2,1,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,History,1,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Mathematics,11,2,2,2,54.5%,4,90.9%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Mathematics of Mechanics,9,4,2,1,77.8%,0,77.8%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Music,4,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Physical Education,3,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Physics,7,4,1,1,85.7%,1,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Statistics,3,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Accounting,11,2,3,4,81.8%,0,81.8%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Applications of Mathematics,17,3,4,5,70.6%,2,82.4%,3
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Art and Design,29,18,5,6,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Biology,122,79,20,12,91.0%,8,97.5%,3
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Business Management,56,23,13,9,80.4%,9,96.4%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Chemistry,140,84,25,12,86.4%,11,94.3%,8
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Computing Science,25,13,3,2,72.0%,2,80.0%,5
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Design and Manufacture,11,6,4,1,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Drama,9,5,3,1,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Economics,10,1,1,1,30.0%,2,50.0%,5
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Engineering Science,14,10,2,2,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,English,202,135,44,19,98.0%,2,99.0%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,English for Speakers of Other Languages,5,2,2,1,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,French,16,15,0,0,93.8%,1,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Geography,70,32,18,9,84.3%,9,97.1%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Graphic Communication,8,4,1,3,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,History,79,44,17,8,87.3%,7,96.2%,3
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Mathematics,193,91,41,23,80.3%,21,91.2%,17
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Modern Studies,36,11,11,8,83.3%,1,86.1%,5
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Music Technology,7,2,4,0,85.7%,1,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Physical Education,25,18,6,1,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Physics,113,62,17,17,85.0%,8,92.0%,9
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Practical Cookery,41,10,15,11,87.8%,3,95.1%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Practical Woodworking,4,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Spanish,14,12,0,1,92.9%,1,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Accounting,12,5,1,3,75.0%,1,83.3%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Art and Design,14,1,6,5,85.7%,2,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Biology,80,53,12,6,88.8%,7,97.5%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Business Management,57,21,14,9,77.2%,6,87.7%,7
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Chemistry,87,41,17,16,85.1%,8,94.3%,5
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Computing Science,27,14,3,3,74.1%,6,96.3%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Design and Manufacture,13,4,1,5,76.9%,3,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Drama,12,6,2,3,91.7%,1,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Economics,28,10,2,6,64.3%,5,82.1%,5
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Engineering Science,28,7,6,9,78.6%,2,85.7%,4
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,English,139,62,33,30,89.9%,12,98.6%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,French,16,13,0,1,87.5%,2,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Geography,37,8,9,10,73.0%,4,83.8%,6
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,German,1,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Graphic Communication,7,0,1,3,57.1%,2,85.7%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Health and Food Technology,13,0,2,1,23.1%,1,30.8%,9
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,History,76,31,20,14,85.5%,8,96.1%,3
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Mathematics,136,66,28,14,79.4%,13,89.0%,15
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Modern Studies,45,26,7,10,95.6%,1,97.8%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Music,10,8,2,0,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Music Technology,10,2,5,1,80.0%,2,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Philosophy,10,5,1,0,60.0%,2,80.0%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Photography,10,2,4,4,100.0%,0,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Physical Education,37,13,10,8,83.8%,5,97.3%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Physics,86,39,18,14,82.6%,10,94.2%,5
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Spanish,10,5,3,0,80.0%,2,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Art and Design (Design),2,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Art and Design (Expressive),1,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Biology,26,8,4,9,80.8%,2,88.5%,3
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Business Management,13,4,4,2,76.9%,2,92.3%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Chemistry,32,6,14,6,81.3%,3,90.6%,3
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,English,14,6,3,4,92.9%,1,100.0%,0
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,French,3,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Geography,4,[c],[c],[c],[c],[c],[c],[c]
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,History,19,7,7,3,89.5%,0,89.5%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Mathematics,44,17,11,10,86.4%,3,93.2%,3
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Mathematics of Mechanics,20,12,3,1,80.0%,2,90.0%,2
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Modern Studies,8,2,4,1,87.5%,0,87.5%,1
2023,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Music,1,[c],[c],[c],[c],[c],[c],[c]
