 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Chemistry,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Geography,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,History,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Mathematics,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Music,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Physical Education,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Physics,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Accounting,15,5,2,4,0.7333333333,2,0.8666666667,2
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Art and Design,28,9,9,2,0.7142857143,5,0.8928571429,3
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Biology,94,55,17,8,0.8510638298,9,0.9468085106,5
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Business Management,39,23,12,2,0.9487179487,2,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Chemistry,115,63,20,13,0.8347826087,13,0.947826087,6
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Computing Science,25,15,7,3,1,0,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Design and Manufacture,27,5,9,5,0.7037037037,4,0.8518518519,4
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Drama,9,7,1,1,1,0,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Engineering Science,15,10,3,1,0.9333333333,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,English,177,106,43,15,0.9265536723,11,0.988700565,2
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,French,23,17,4,1,0.9565217391,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Geography,106,31,30,22,0.7830188679,9,0.8679245283,14
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,German,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Graphic Communication,22,4,6,10,0.9090909091,2,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,History,29,13,10,1,0.8275862069,4,0.9655172414,1
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Hospitality: Practical Cookery,21,9,10,2,1,0,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Mandarin (Simplified),1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Mathematics,165,93,28,18,0.8424242424,19,0.9575757576,7
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Modern Studies,43,17,15,7,0.9069767442,4,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Music,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Music Technology,17,8,7,2,1,0,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Physical Education,28,22,5,1,1,0,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Physics,85,44,22,7,0.8588235294,5,0.9176470588,7
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Spanish,7,3,3,1,1,0,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Accounting,14,9,3,1,0.9285714286,0,0.9285714286,1
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Art and Design,24,7,3,13,0.9583333333,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Biology,72,37,21,9,0.9305555556,3,0.9722222222,2
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Business Management,50,30,9,7,0.92,2,0.96,2
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Chemistry,77,36,14,16,0.8571428571,6,0.9350649351,5
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Computing Science,12,5,6,1,1,0,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Design and Manufacture,12,5,2,4,0.9166666667,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Drama,15,4,6,3,0.8666666667,1,0.9333333333,1
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Economics,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Engineering Science,18,6,3,4,0.7222222222,3,0.8888888889,2
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,English,141,55,47,27,0.914893617,9,0.9787234043,3
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,French,24,14,3,3,0.8333333333,4,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Geography,44,13,11,9,0.75,8,0.9318181818,3
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,History,74,33,23,10,0.8918918919,6,0.972972973,2
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Mathematics,102,54,15,20,0.8725490196,7,0.9411764706,6
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Modern Studies,42,20,12,6,0.9047619048,1,0.9285714286,3
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Music,14,8,3,1,0.8571428571,2,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Physical Education,25,10,7,5,0.88,3,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Physics,72,29,20,15,0.8888888889,7,0.9861111111,1
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,"Religious, Moral and Philosophical Studies",10,1,2,2,0.5,2,0.7,3
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Spanish,18,7,6,3,0.8888888889,2,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Art and Design (Design),4,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Art and Design (Expressive),1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Biology,20,10,6,3,0.95,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Chemistry,28,12,7,7,0.9285714286,1,0.9642857143,1
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Computing Science,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Drama,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,English,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,French,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,History,12,8,4,0,1,0,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Mathematics,27,8,8,8,0.8888888889,0,0.8888888889,3
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Modern Studies,6,1,4,0,0.8333333333,0,0.8333333333,1
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Music,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Physics,15,2,2,6,0.6666666667,2,0.8,3
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Spanish,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Administration and IT,13,3,4,5,0.9230769231,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Art and Design,10,1,3,2,0.6,4,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Biology,38,8,9,11,0.7368421053,8,0.9473684211,2
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Business Management,19,4,2,6,0.6315789474,4,0.8421052632,3
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Chemistry,16,2,5,5,0.75,4,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Computing Science,13,1,2,5,0.6153846154,3,0.8461538462,2
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Drama,13,10,1,1,0.9230769231,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Engineering Science,7,6,0,0,0.8571428571,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,English,78,42,17,16,0.9615384615,3,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,French,7,3,1,2,0.8571428571,1,1,0
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Geography,11,1,4,5,0.9090909091,0,0.9090909091,1
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,History,41,16,13,9,0.9268292683,2,0.9756097561,1
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Hospitality: Practical Cake Craft,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5243335,Dyce Academy,National 5,Hospitality: Practical Cookery,12,8,3,1,1,0,1,0
