 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Business Management,26,9,7,2,69.2%,8,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Chemistry,24,11,7,2,83.3%,3,95.8%,1
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Computing Science,7,5,1,0,85.7%,0,85.7%,1
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Dance,4,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,English,77,24,21,14,76.6%,12,92.2%,6
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,French,1,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Geography,10,3,2,3,80.0%,2,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Health and Food Technology,16,2,7,4,81.3%,0,81.3%,3
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,History,24,5,9,4,75.0%,4,91.7%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Mathematics,46,22,7,3,69.6%,6,82.6%,8
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Modern Studies,18,9,5,2,88.9%,2,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Music,14,10,3,1,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Photography,10,4,5,1,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Physical Education,12,4,6,1,91.7%,1,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Physics,27,12,9,4,92.6%,1,96.3%,1
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,"Religious, Moral and Philosophical Studies",8,4,3,0,87.5%,1,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Spanish,5,3,0,1,80.0%,1,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Chemistry,9,3,0,2,55.6%,4,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,English,6,2,1,2,83.3%,1,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Mathematics,13,6,0,2,61.5%,0,61.5%,5
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Mathematics of Mechanics,6,1,3,0,66.7%,0,66.7%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Music,7,4,3,0,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Physical Education,2,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Physics,5,1,1,0,40.0%,2,80.0%,1
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Statistics,5,1,0,2,60.0%,2,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Accounting,11,8,0,3,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Applications of Mathematics,30,3,11,6,66.7%,4,80.0%,6
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Art and Design,30,14,9,5,93.3%,0,93.3%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Biology,89,45,14,14,82.0%,7,89.9%,9
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Business Management,83,48,13,14,90.4%,5,96.4%,3
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Chemistry,116,61,24,12,83.6%,15,96.6%,4
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Computing Science,34,16,3,4,67.6%,6,85.3%,5
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Design and Manufacture,24,11,4,8,95.8%,1,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Drama,18,7,4,5,88.9%,1,94.4%,1
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Economics,23,5,5,6,69.6%,4,87.0%,3
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Engineering Science,18,14,4,0,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,English,199,122,50,15,94.0%,6,97.0%,6
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,French,13,12,1,0,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Geography,24,11,6,4,87.5%,0,87.5%,3
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Graphic Communication,7,1,2,3,85.7%,1,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,History,63,37,10,5,82.5%,2,85.7%,9
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Mandarin (Simplified),2,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Mathematics,182,96,22,20,75.8%,17,85.2%,27
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Modern Studies,54,28,9,6,79.6%,5,88.9%,6
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Music,8,5,2,1,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Music Technology,10,1,3,4,80.0%,1,90.0%,1
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Physical Education,30,12,8,5,83.3%,5,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Physics,95,52,19,11,86.3%,7,93.7%,6
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Practical Cookery,20,2,9,5,80.0%,1,85.0%,3
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Practical Woodworking,7,6,1,0,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Spanish,16,14,1,1,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Accounting,21,7,7,1,71.4%,4,90.5%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Art and Design,21,6,9,5,95.2%,1,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Biology,92,47,23,9,85.9%,9,95.7%,4
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Business Management,76,35,19,14,89.5%,4,94.7%,4
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Chemistry,108,50,28,22,92.6%,6,98.1%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Computing Science,12,8,2,0,83.3%,1,91.7%,1
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Design and Manufacture,8,1,3,2,75.0%,1,87.5%,1
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Drama,9,1,3,3,77.8%,0,77.8%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Economics,19,7,3,5,78.9%,1,84.2%,3
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Engineering Science,18,3,3,6,66.7%,4,88.9%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,English,180,77,48,32,87.2%,19,97.8%,4
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,French,10,7,3,0,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Geography,55,22,15,11,87.3%,7,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Graphic Communication,12,3,0,4,58.3%,2,75.0%,3
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,History,65,19,13,16,73.8%,8,86.2%,9
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Mandarin (Simplified),1,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Mathematics,139,79,22,15,83.5%,13,92.8%,10
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Modern Studies,64,31,10,11,81.3%,7,92.2%,5
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Music,7,5,2,0,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Music Technology,17,2,1,1,23.5%,9,76.5%,4
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Philosophy,4,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Photography,7,0,3,2,71.4%,0,71.4%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Physical Education,21,5,4,10,90.5%,2,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Physics,77,32,24,13,89.6%,5,96.1%,3
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Spanish,10,7,1,2,100.0%,0,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Art and Design (Expressive),1,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Biology,28,11,10,6,96.4%,1,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Business Management,10,1,3,1,50.0%,5,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Chemistry,35,14,9,5,80.0%,5,94.3%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Computing Science,1,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,English,19,3,6,6,78.9%,4,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,French,3,[c],[c],[c],[c],[c],[c],[c]
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,History,17,9,1,2,70.6%,3,88.2%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Mathematics,44,29,5,3,84.1%,3,90.9%,4
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Mathematics of Mechanics,16,6,5,2,81.3%,3,100.0%,0
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Modern Studies,10,3,1,2,60.0%,2,80.0%,2
2024,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Music,3,[c],[c],[c],[c],[c],[c],[c]
